t,P,Q
53.1,18.59096085697378,24.644219050391953
53.150000000000006,17.372260906829208,24.457632630687517
53.2,16.252941305769145,24.166289163382835
53.25,15.231498319296534,23.7827809354141
53.300000000000004,14.304557470305237,23.32003983680689
53.35,13.467453671384986,22.790831631094186
53.400000000000006,12.714718682821712,22.207375015588706
53.45,12.040470929271462,21.58107615949074
53.5,11.438713059211517,20.92236265126837
53.550000000000004,10.90354845471712,20.240598102319883
53.6,10.429330323264299,19.544058773562462
53.650000000000006,10.010757158290545,18.839955384616474
53.7,9.64292718228864,18.134485861314484
53.75,9.321362577460865,17.432907581276744
53.800000000000004,9.042012322434868,16.739620328905787
53.85,8.801240560082068,16.058253485309894
53.900000000000006,8.595805758068456,15.391752888080742
53.95,8.422834540268122,14.742464304415092
54.0,8.279792962049715,14.112211610242456
54.050000000000004,8.164457147564585,13.502368614736138
54.1,8.074884563595127,12.913924073029845
54.150000000000006,8.00938673180522,12.347539844519796
54.2,7.966503842219313,11.80360242630252
54.25,7.944981493664567,11.28226825896006
54.300000000000004,7.943749625804524,10.783503294833668
54.35,7.96190360180553,10.307117359880989
54.400000000000006,7.998687334870208,9.852793846173823
54.45,8.053478313994605,9.420115255470545
54.5,8.125774365591543,9.008585083967311
54.550000000000004,8.215181981691995,8.617646500512597
54.6,8.321406047715325,8.24669822951025
54.650000000000006,8.444240810059792,7.895108008256015
54.7,8.583561933765102,7.562223948347976
54.75,8.739319511711354,7.247384093160191
54.800000000000004,8.911531898225551,6.949924428753985
54.85,9.100280250907938,6.6691855742719826
54.900000000000006,9.305703674554307,6.404518349848015
54.95,9.527994869993046,6.155288395267046
55.0,9.767396198343723,5.920879990839565
55.050000000000004,10.024196077573695,5.700699212990137
55.1,10.298725633257316,5.4941765406609715
55.150000000000006,10.591355529126037,5.300769014561639
55.2,10.902492905340067,5.119962039331514
55.25,11.232578353412391,4.9512709086175475
55.300000000000004,11.582082856361685,4.79424212472441
55.35,11.95150462093354,4.64845457770914
55.400000000000006,12.341365725560914,4.513520643434666
55.45,12.752208503063367,4.389087256056379
55.5,13.184591570813524,4.274837007606548
55.550000000000004,13.639085413105091,4.170489325697302
55.6,14.116267410587673,4.0758017798381125
55.650000000000006,14.616716199710218,3.9905715674293614
55.7,15.141005230929906,3.9146372321347833
55.75,15.689695377765222,3.847880670047655
55.800000000000004,16.26332642935023,3.7902294828481504
55.85,16.862407276721974,3.741659741998454
55.900000000000006,17.487404577391246,3.7021992339192678
55.95,18.138729653587102,3.671931262986396
56.0,18.816723346775206,3.65099909697518
56.050000000000004,19.521638514601737,3.6396111480726208
56.1,20.25361981648789,3.6380469914480695
56.150000000000006,21.012680391196852,3.6466643321017056
56.2,21.798674984806187,3.6659070384874455
56.25,22.611269042352024,3.696314367016494
56.300000000000004,23.449903233709968,3.738531503198756
56.35,24.313752848248434,3.7933215402871845
56.400000000000006,25.201681469677343,3.8615790011876534
56.45,26.11218834135309,3.94434497896402
56.5,27.0433488658738,4.042823918470427
56.550000000000004,27.992747768835876,4.158401976979734
56.6,28.957404619211367,4.292666772559352
56.650000000000006,29.933691669967967,4.447428139066034
56.7,30.9172444038045,4.6247392354525525
56.75,31.902865792416492,4.826916979685685
56.800000000000004,32.88442616661355,5.05656026529265
56.85,33.85476182094393,5.316563741001373
56.900000000000006,34.80557711567175,5.610124063494847
56.95,35.72735695806035,5.940734453334234
57.0,36.60929918162621,6.312162102703059
57.050000000000004,37.439279470769186,6.728401554545911
57.1,38.20386496019575,7.19359572474253
57.150000000000006,38.88839615523778,7.711915013078172
57.2,39.47715979404885,8.287384337549716
57.25,39.953676798642974,8.92364850401841
57.300000000000004,40.301128268018914,9.623668841347467
57.35,40.50293698141296,10.389349348422114
57.400000000000006,40.54351046317153,11.22109949202864
57.45,40.40913307882519,12.117353630388934
57.5,40.088968791326465,13.074083299724
57.550000000000004,39.57610504522777,14.084356373761276
57.6,38.868536480053066,15.138012732596481
57.650000000000006,37.96996239055739,16.2215343385561
57.7,36.890263396048596,17.318182752731662
57.75,35.645539145664294,18.40845478909471
57.800000000000004,34.25763404046983,19.470866704576046
57.85,32.75314797890118,20.48302432701168
57.900000000000006,31.162011106702195,21.422881876937694
57.95,29.51577613827109,22.270050151166316
58.0,27.845829332502518,23.006997803162054
58.050000000000004,26.181728842584803,23.620003704775733
58.1,24.54984589702749,24.099760584475423
58.150000000000006,22.972421007041035,24.441588927912225
58.2,21.467072310400454,24.645280308317044
58.25,20.046724805611337,24.71463730803498
58.300000000000004,18.71988067436674,24.65680502171731
58.35,17.491127117623922,24.481495603622005
58.400000000000006,16.361776855564255,24.200196616569674
58.45,15.330551008676064,23.825432889782796
58.5,14.394236687460207,23.37012705077718
58.550000000000004,13.548275668395712,22.847081058220567
58.6,12.787261679117726,22.26858289556288
58.650000000000006,12.105339989868808,21.64613007178992
58.7,11.496513870429101,20.990254338403783
58.75,10.95486870490213,20.31042899310519
58.800000000000004,10.474727271617029,19.615040031553296
58.85,10.050750033395406,18.911404076506155
58.900000000000006,9.677993209229175,18.20581855986394
58.95,9.351935629608388,17.50363243595952
59.0,9.068483394192432,16.80932838234699
59.050000000000004,8.82395943956998,16.12660979727925
59.1,8.615083434747376,15.458487854164522
59.150000000000006,8.438946009606221,14.807365420974115
59.2,8.29298018925214,14.175115835672566
59.25,8.174932028640985,13.563155403352628
59.300000000000004,8.08283177876854,12.972509106244269
59.35,8.014966427463188,12.403869449190498
59.400000000000006,7.969854106811627,11.857648647903615
59.45,7.946220613112478,11.334024544075868
59.5,7.942978117470466,10.832980730771668
59.550000000000004,7.959206034723834,10.354341416885541
59.6,7.994133949160462,9.89780156832299
59.650000000000006,8.047126455217098,9.462952848769763
59.7,8.117669751026838,9.04930585365158
59.75,8.205359815689215,8.656309093603655
59.800000000000004,8.30989200275126,8.28336514288943
59.85,8.431051889260127,7.929844326674245
59.900000000000006,8.568707229550427,7.595096280756785
59.95,8.722800874072824,7.278459679428309
60.0,8.893344524992491,6.979270392191483
60.050000000000004,9.08041321129653,6.696868298404321
60.1,9.284140376315488,6.430602960569859
60.150000000000006,9.504713479627808,6.179838331875288
60.2,9.742370023134935,5.943956651517633
60.25,9.997393917599478,5.722361662115071
60.300000000000004,10.270112111103144,5.514481266855299
60.35,10.5608914047008,5.319769729737238
60.400000000000006,10.870135383025197,5.137709510094357
60.45,11.19828138873315,4.967812812340151
60.5,11.545797469467924,4.80962292336435
60.550000000000004,11.913179224417233,4.662715403072005
60.6,12.300946474525597,4.526699188060679
60.650000000000006,12.709639675904532,4.40121766426174
60.7,13.139815989880114,4.285949761441016
60.75,13.59204491530418,4.1806111206944605
60.800000000000004,14.066903379083916,4.084955385437928
60.85,14.564970169178155,3.998775666846259
60.900000000000006,15.086819580362818,3.921906236229574
60.95,15.633014126653443,3.8542244994383164
61.0,16.20409615514057,3.7956533120628224
61.050000000000004,16.800578173884546,3.7461636989348577
61.1,17.42293168117522,3.7057780472310933
61.150000000000006,18.071574254662764,3.6745738492761166
61.2,18.746854626446996,3.652688078848043
61.25,19.449035434130742,3.640322293222787
61.300000000000004,20.178273298251824,3.6377485620455325
61.35,20.93459583387124,3.6453163328918805
61.400000000000006,21.71787515934359,3.663460351302267
61.45,22.527797420052828,3.69270975897265
61.5,23.36382780178243,3.7336984959385893
61.550000000000004,24.225170471439437,3.7871771285063454
61.6,25.110722858073736,3.8540262108212704
61.650000000000006,26.019023683238938,3.9352712593670858
61.7,26.948194179083856,4.032099369542783
61.75,27.895872012310832,4.145877422543233
61.800000000000004,28.859137585663262,4.278171706828177
61.85,29.834432647054722,4.430768595597589
61.900000000000006,30.817471540316188,4.605695659806402
61.95,31.80314603190336,4.805242230864405
62.0,32.785425506787405,5.031977929921608
62.050000000000004,33.75725551547761,5.28876702117433
62.1,34.71045924819184,5.578775596740317
62.150000000000006,35.635648580281526,5.905467542083825
62.2,36.5221539170905,6.272583968485681
62.25,37.357985149297626,6.684099380590942
62.300000000000004,38.129839486931346,7.144146392272662
62.35,38.82317547470722,7.656899540654679
62.400000000000006,39.42237555635997,8.226408051723649
62.45,39.91102128014075,8.856367836556856
62.5,40.27230438694035,9.54982528055469
62.550000000000004,40.48959204815304,10.308810382174102
62.6,40.54715377232995,11.133905301221791
62.650000000000006,40.431039673421886,12.02376681786867
62.7,40.13007464056499,12.974637179229319
62.75,39.63690216260039,13.979895566384323
62.800000000000004,38.94897955399648,15.029718474746048
62.85,38.069400426632185,16.110926573322246
62.900000000000006,37.007409715407825,17.20709231383268
62.95,35.778490130500224,18.29896209868775
63.0,34.40394117515105,19.365208201957966
63.050000000000004,32.90993981983434,20.383473508905706
63.1,31.326153500081205,21.331617034117635
63.150000000000006,29.68405238765425,22.189024175865278
63.2,28.01511889146588,22.937825768004508
63.25,26.34916428118143,23.563881070472593
63.300000000000004,24.712932884859576,24.057419626842602
63.35,23.12911332914166,24.413294700644126
63.400000000000006,21.61580150994295,24.63086172749909
63.45,20.18639022445303,24.71354492393985
63.5,18.84980946931812,24.66818522806842
63.550000000000004,17.611015129506747,24.50427126141404
63.6,16.471620486276077,24.233145745998577
63.650000000000006,15.430578294065382,23.867259479113507
63.7,14.484843305055422,23.41952050774984
63.75,13.629969262812416,22.902762961544184
63.800000000000004,12.860615954682638,22.329341289529513
63.85,12.17095862876789,21.710842560080014
63.900000000000006,11.555003461993397,21.05790175400239
63.95,11.00681942039914,20.380101574629098
64.0,10.520699870273065,19.685937949009908
64.05,10.091267829631608,18.98283392790087
64.10000000000001,9.713537781449652,18.27718718228963
64.15,9.382945246053849,17.57443909196937
64.2,9.095353332426841,16.879156123874374
64.25,8.847043561213164,16.195116588866867
64.3,8.634696535968857,15.525397858460245
64.35000000000001,8.455366597901087,14.872460710181688
64.4,8.306453439543148,14.238228687889363
64.45,8.185672750218936,13.624161266481632
64.5,8.091027283100438,13.031320258531462
64.55,8.020779229497785,12.460429349155046
64.60000000000001,7.973424422685723,11.911926943091766
64.65,7.947668638120357,11.386012694144238
64.7,7.942406082227141,10.882688193142972
64.75,7.9567000465230695,10.401792340539009
64.8,7.989765631044123,9.943031941642225
64.85000000000001,8.04095439831244,9.50600804965614
64.9,8.109740797066168,9.090238553528748
64.95,8.195710186875925,8.695177470937855
65.0,8.298548295686812,8.320231366058785
65.05,8.418031948785176,7.9647732701942004
65.10000000000001,8.554020917277954,7.628154442856042
65.15,8.706450745235852,7.309714272681286
65.2,8.875326426081989,7.008788582304488
65.25,9.060716809883125,6.724716569307188
65.3,9.262749633466196,6.4568465866854945
65.35000000000001,9.481607074466229,6.2045409408404595
65.4,9.717521738360778,5.96717986272998
65.45,9.970772994185443,5.744164788307313
65.5,10.241683579925494,5.534921067472253
65.55,10.53061640253434,5.338900206238222
65.60000000000001,10.837971460143404,5.155581734444932
65.65,11.164182815300446,4.984474780912868
65.7,11.509715547995075,4.8251194292558335
65.75,11.87506261577633,4.677087920478448
65.8,12.260741545393557,4.539985762848314
65.85000000000001,12.66729087603176,4.413452805233284
65.9,13.09526626827452,4.297164327041619
65.95,13.545236185293676,4.19083219602707
66.0,14.017777043289229,4.094206144472323
66.05,14.513467716711279,4.007075214610708
66.10000000000001,15.032883270086836,3.929269425570084
66.15,15.576587772120764,3.860661716618131
66.2,16.14512602889489,3.801170225054121
66.25,16.73901405119332,3.750760961726253
66.3,17.35872804597919,3.709450952841203
66.35000000000001,18.004691693607732,3.677311923431766
66.4,18.677261440312652,3.6544746054685167
66.45,19.376709499788902,3.641133761972215
66.5,20.103204218444482,3.63755402731258
66.55,20.856787416532196,3.6440766726907508
66.60000000000001,21.63734827277474,3.661127413855703
66.65,22.44459327480355,3.689225384276658
66.7,23.278011714246233,3.728993399625448
66.75,24.13683616748835,3.7811696361119225
66.8,25.019997376780385,3.84662083254091
66.85000000000001,25.926072939858354,3.9263570991293526
66.9,26.853229241533604,4.021548368532142
66.95,27.79915613440302,4.13354244722206
67.0,28.76099402061239,4.263884506441429
67.05,29.73525323275753,4.414337675883761
67.10000000000001,30.71772599900807,4.586904150420905
67.15,31.70339185536494,4.783845866518288
67.2,32.68631819755328,5.007703322457545
67.25,33.659558816951964,5.261310474812031
67.3,34.61505481462582,5.547802814094069
67.35000000000001,35.54354430505742,5.870614685355696
67.4,36.434489852473256,6.233460676422563
67.45,37.27603561843819,6.640294489790216
67.5,38.05500962867954,7.095237254856116
67.55,38.75699011380394,7.602465940070545
67.60000000000001,39.36645802484096,8.16605174867025
67.65,39.86705973487271,8.789738662970473
67.7,40.2420034142672,9.476654359672036
67.75,40.474608086254996,10.228950399048955
67.8,40.54901427602868,11.047376710212376
67.85000000000001,40.45104809263583,11.930807437362512
67.9,40.16920613450111,12.87575088309443
67.95,39.69569824210105,13.875893988663755
68.0,39.02745295065274,14.921748231710493
68.05,38.166963571871506,16.000474045144028
68.10000000000001,37.12284030913469,17.09595908634254
68.15,35.90994462568936,18.18920708673378
68.2,34.54902143419851,19.259057127810294
68.25,33.065810428674766,20.283202039048202
68.3,31.489698858982347,21.23941919652473
68.35000000000001,29.852055815758153,22.106881222136575
68.4,28.184442444616366,22.86739129676525
68.45,26.516908720995076,23.50639568679635
68.5,24.876561900751113,24.013663334064734
68.55,23.28653324618464,24.383578975855592
68.60000000000001,21.765395349435405,24.615057383707747
68.65,20.327011361315094,24.711137633708553
68.7,18.98074419659448,24.678348542547734
68.75,17.73192497907739,24.525947000945724
68.8,16.582474604499833,24.26512320128811
68.85000000000001,15.53158429293455,23.908247216365968
68.9,14.576382579319235,23.468207063016276
68.95,13.712540378881439,22.95786488907035
69.0,12.934787732553477,22.389638673296837
69.05,12.237333091361023,21.77520316630989
69.10000000000001,11.614187904766888,21.12529556774211
69.15,11.059406365536782,20.44960764815137
69.2,10.567253495764453,19.756745421564577
69.25,10.132315492668027,19.05423886431496
69.3,9.749565398375024,18.348586603072064
69.35000000000001,9.414395483853403,17.64532328360457
69.4,9.122625768432652,16.949100056151867
69.45,8.870496154991821,16.26377104144374
69.5,8.654647919125924,15.5924806758544
69.55,8.472098820454002,14.93774846131967
69.60000000000001,8.320214916685446,14.30154889834911
69.65,8.196681234019568,13.68538531271425
69.7,8.099472744031125,13.090356957673176
69.75,8.026826576720792,12.517219240214807
69.8,7.977216023409346,11.96643723082746
69.85000000000001,7.949326618111878,11.43823281219953
69.9,7.942034404244661,10.932625935184452
69.95,7.954386372931514,10.449470505066646
70.0,7.985582982701736,9.98848543625575
70.05,8.03496262506451,9.549281402691244
70.10000000000001,8.101987876681543,9.131383784308337
70.15,8.18623336960269,8.734252273843351
70.2,8.287375111210036,8.357297567826679
70.25,8.405181091539651,7.999895524028748
70.3,8.539503025008237,7.661399126960065
70.35000000000001,8.690269084543992,7.341148564549265
70.4,8.857477497552564,7.038479683546863
70.45,9.041190884284697,6.752731058863611
70.5,9.241531229534719,6.483249883038737
70.55,9.45867538790047,6.22939685627515
70.60000000000001,9.692851030913738,5.9905502348112245
70.65,9.944332951124164,5.766109175607077
70.7,10.213439643656212,5.55549649817036
70.75,10.500530089850495,5.3581609695938495
70.8,10.806000670350366,5.173579206295692
70.85000000000001,11.130282136403176,5.001257275332258
70.9,11.473836568204879,4.840732069303807
70.95,11.837154247803797,4.691572521629447
71.0,12.220750371352043,4.553380723189292
71.05,12.625161521287295,4.425792996901486
71.10000000000001,13.050941813254248,4.3084809836264055
71.15,13.498658625119038,4.201152790798034
71.2,13.968887806148068,4.103554254321515
71.25,14.462208253143965,4.015470364512472
71.3,14.979195726856773,3.936726908169047
71.35000000000001,15.520415766093437,3.8671923812545312
71.4,16.08641553838761,3.8067802301259186
71.45,16.67771444460643,3.755451483769915
71.5,17.294793270203964,3.7132178450901745
71.55,17.938081647747786,3.680145315889391
71.60000000000001,18.60794356366759,3.656358437722848
71.65,19.30466060682999,3.6420452391056526
71.7,20.028412617637926,3.6374629883564022
71.75,20.77925535427549,3.642944860201986
71.8,21.557094748291036,3.6589076324416134
71.85000000000001,22.36165727639368,3.6858605353954776
71.9,23.192455931520417,3.724415379948783
71.95,24.04875123762119,3.775298087428841
72.0,24.92950672476271,3.8393617330183853
72.05,25.83333827216371,3.917601189277934
72.10000000000001,26.758456748174677,4.011169411225415
72.15,27.702603444090705,4.121395330614134
72.2,28.662977935031904,4.249803212977544
72.25,29.636158235383007,4.398133161556095
72.3,30.618013486932096,4.56836220817415
72.35000000000001,31.603609973760783,4.762725088887742
72.4,32.58711205896496,4.9837333341091865
72.45,33.56168075414083,5.2341906787318395
72.5,34.519374138566995,5.5172019883991545
72.55,35.45105581248065,5.836171882356167
72.60000000000001,36.34632004731253,6.194788010014831
72.65,37.19344528334887,6.596982544632039
72.7,37.979391023961064,7.04686399575051
72.75,38.68985672924306,7.548610114916896
72.8,39.309424530896074,8.1063118192521
72.85000000000001,39.82180967404595,8.723758201887424
72.9,40.21024237914102,9.404154538688697
72.95,40.45800081254449,10.149769576017567
73.0,40.54910540077904,10.961516124728034
73.05,40.469168397005795,11.838480627362074
73.10000000000001,40.20636887848382,12.777432716148448
73.15,39.75249344778647,13.772363397273084
73.2,39.10395064867848,14.8141172665838
73.25,38.26263925795716,15.890195274856504
73.3,37.23653619639331,16.984804254625008
73.35000000000001,36.039877924139816,18.079212667440753
73.4,34.69284559704484,19.15243691793329
73.45,33.22072769777967,20.182232512733727
73.5,31.652614043620108,21.146308761017433
73.55,30.019754111965277,22.02363829958982
73.60000000000001,28.353770163958895,22.79570713039558
73.65,26.684936097162886,23.447555537018715
73.7,25.04071146032131,23.968494854668528
73.75,23.444664198061687,24.352440360761424
73.8,21.915842119153307,24.597861921503657
73.85000000000001,20.468580963001475,24.707406877062493
73.9,19.112681458768197,24.687284031901534
73.95,17.85385642373522,24.546510333473883
74.0,16.694341408116383,24.29611567760016
74.05,15.633572977238632,23.94838260413285
74.10000000000001,14.668859674404413,23.516173519009552
74.15,13.795994891743016,23.012374306003636
74.2,13.00978321963436,22.449463420816066
74.25,12.304469631037142,21.839201320404122
74.3,11.674073294343358,21.19242633398564
74.35000000000001,11.112635340201654,20.518938901367218
74.4,10.614393566471664,19.827455236515846
74.45,10.173898012957949,19.125612710379794
74.5,9.786080604764619,18.420011604507163
74.55,9.446290444324594,17.71628066220533
74.60000000000001,9.15030437565138,17.01915660813019
74.65,8.894320490307091,16.33257027158723
74.7,8.67494047800328,15.659734024817576
74.75,8.489145225839508,15.003226914967273
74.8,8.334266854650375,14.365075156798717
74.85000000000001,8.207959429052462,13.746826615196415
74.9,8.108169853566604,13.14961860156253
74.95,8.033109930010959,12.574238793171862
75.0,7.9812301623511175,12.021179409345205
75.05,7.951195620274907,11.490684984263526
75.10000000000001,7.941863983639372,10.982794196331009
75.15,7.952265764009452,10.497376273655114
75.2,7.981586619218182,10.03416251361785
75.25,8.029151628902449,9.592773445789181
75.3,8.094411373381963,9.172742141772904
75.35000000000001,8.17692964778254,8.773534140179661
75.4,8.276372642714641,8.394564414764494
75.45,8.39249942837999,8.035211772190223
75.5,8.525153588088878,7.694831025051647
75.55,8.674255858039988,7.372763247056794
75.60000000000001,8.839797641639517,7.068344381371107
75.65,9.02183527782765,6.780912440456457
75.7,9.22048495333694,6.50981350638776
75.75,9.435918158225128,6.254406714548422
75.8,9.668357592231938,6.014068380634677
75.85000000000001,9.918073436417567,5.7881954108265665
75.9,10.185379910113118,5.57620811757421
75.95,10.470632037441165,5.377552548462873
76.0,10.774222550549895,5.19170242282904
76.05,11.096578858248808,5.018160759989248
76.10000000000001,11.438160008930547,4.8564612739222985
76.15,11.799453575491075,4.706169601845947
76.2,12.180972387378882,4.566884428207945
76.25,12.583251030851374,4.438238561049187
76.3,13.006842032906782,4.319900014397941
76.35000000000001,13.452311637080248,4.211573148244659
76.4,13.920235070203129,4.112999916673198
76.45,14.41119118815661,4.023961274850787
76.5,14.925756375408247,3.9442787967856954
76.55,15.464497557480948,3.8738165580400996
76.60000000000001,16.027964167224496,3.812483340934691
76.65,16.616678884582203,3.760235224199873
76.7,17.23112694521181,3.717078624504878
76.75,17.871743785591793,3.6830738637958316
76.80000000000001,18.53890076093614,3.658339343818046
76.85000000000001,19.232888637266086,3.643056417435484
76.9,19.953898520430116,3.637475055127913
76.95,20.701999843078493,3.641920413911258
77.0,21.477114986354543,3.6568004242096195
77.05000000000001,22.27899006774701,3.6826145168740667
77.10000000000001,23.107161382434843,3.7199636160585055
77.15,23.96091694610159,3.7695615217941967
77.2,24.8392525579407,3.8322477956628282
77.25,25.740821791216213,3.9090022394721133
77.30000000000001,26.663879336421033,4.0009610140902625
77.35000000000001,27.606217184354332,4.109434375166311
77.4,28.565093264650283,4.235925893091413
77.45,29.537152378046088,4.382152861512525
77.5,30.518339615473856,4.550067363215892
77.55000000000001,31.50380699167389,4.741877131091508
77.60000000000001,32.48781479420769,4.960064887870978
77.65,33.46363022934029,5.207404241335404
77.7,34.42342740933498,5.486969422231931
77.75,35.358194643638505,5.802135157834136
77.80000000000001,36.257657422089224,6.156561770928767
77.85000000000001,37.110228416755,6.554159214216619
77.9,37.90299919450576,6.999022288016646
77.95,38.62179188816965,7.49532793546149
78.0,39.25129235769228,8.047184590703063
78.05000000000001,39.775288618166385,8.658423570439075
78.10000000000001,40.177038394797385,9.332324131125892
78.15,40.43978611926645,10.071267893237064
78.2,40.5474408530462,10.876325701363305
78.25,40.48541103818725,11.746791228250562
78.30000000000001,40.24156897668582,12.679690646612729
78.35000000000001,39.807288533711706,13.669315192564618
78.4,39.1784672768159,14.706840493423728
78.45,38.356415582139974,15.780108474830104
78.5,37.3484790234497,16.87364877078025
78.55000000000001,36.168265851208346,17.969001631370773
78.60000000000001,34.83538483134425,19.04537101622513
78.65,33.374659729083746,20.080587673877254
78.7,31.81486593186314,21.052306405493976
78.75,30.187114801011376,21.939312807165937
78.80000000000001,28.523071904222505,22.722786471422488
78.85000000000001,26.85321991816198,23.387369096493416
78.9,25.205359591803813,23.921917819027165
78.95,23.60348912289963,24.319877900001327
79.0,22.067129631554213,24.57927035424471
79.05000000000001,20.61109134975308,24.702344380711367
79.10000000000001,19.245617498945915,24.69498096496104
79.15,17.976808934294912,24.565948892245522
79.2,16.807222879423023,24.32610992204595
79.25,15.736548167434625,23.98765213968542
79.30000000000001,14.762279657451344,23.56340662901216
79.35000000000001,13.880338623549257,23.06627859725096
79.4,13.08560860378266,22.5088038056702
79.45,12.372374507100467,21.902826340944795
79.5,11.734665749647098,21.259284491853425
79.55000000000001,11.166512178970772,20.58808690804583
79.60000000000001,10.662125542158211,19.898060072177145
79.65,10.216020425565748,19.19694918901659
79.7,9.823087990742415,18.49145687578954
79.75,9.478634273211668,17.787306795210135
79.80000000000001,9.17839286992036,17.08932213411956
79.85000000000001,8.918519876275958,16.401511330198552
79.9,8.695577143091734,15.727155566583878
79.95,8.506508396221257,15.068894262251378
80.0,8.348611517923414,14.428806110600144
